starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,26,4,266,566,main,positivefb,-99,easy,9,0.4344783000001371,['n'],1,right,['1'],6,0.05540979999977935,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,27,4,267,567,main,positivefb,-99,easy,73,0.38392949999979464,['n'],0,left,['0'],1,1.1754061999999976,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,28,4,268,568,main,positivefb,-99,easy,6,0.7850281000000905,['n'],1,right,['1'],6,0.05836559999988822,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,29,4,269,569,main,positivefb,-99,average,60,0.6668085000001156,['c'],1,left,['2'],5,0.24648079999997208,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,30,4,270,570,main,positivefb,-99,average,64,0.817833999999948,['c'],1,left,['1'],6,0.021227100000032806,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,31,4,271,571,main,positivefb,-99,easy,6,0.7165592999999717,['n'],1,right,['1'],6,0.07280850000006467,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,32,4,272,572,main,positivefb,-99,average,60,1.034429799999998,['c'],1,left,['2'],5,0.03672599999981685,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,33,4,273,573,main,positivefb,-99,hard,52,1.4010630000002493,['c'],1,left,['1'],6,0.04378150000002279,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,34,4,274,574,main,positivefb,-99,hard,54,0.8833946999998261,['c'],1,left,['1'],6,0.007469599999694765,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,35,4,275,575,main,positivefb,-99,easy,6,0.7004719000001387,['n'],1,right,['1'],6,0.10035279999965496,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,36,4,276,576,main,positivefb,-99,hard,52,0.950505300000259,['c'],1,left,['2'],5,0.020019699999920704,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,37,4,277,577,main,positivefb,-99,hard,50,0.9506787999998778,['c'],1,left,['1'],6,0.7572737000000416,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,38,4,278,578,main,positivefb,-99,easy,8,0.634388499999659,['n'],1,right,['1'],6,0.014846600000055332,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,39,4,279,579,main,positivefb,-99,average,61,0.616503499999908,['c'],1,left,['2'],5,0.05346159999999145,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,40,4,280,580,main,positivefb,-99,average,18,0.6672095999997509,['n'],1,right,['1'],6,0.13813699999991513,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,41,4,281,581,main,positivefb,-99,average,60,1.300300999999763,['c'],1,left,['3'],4,0.3048887999998442,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,42,4,282,582,main,positivefb,-99,easy,5,0.6174266999996689,['n'],1,right,['1'],6,0.06112810000013269,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,43,4,283,583,main,positivefb,-99,average,16,0.7668822999999065,['n'],1,right,['1'],6,0.029258300000037707,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,44,4,284,584,main,positivefb,-99,hard,52,0.7496008999996775,['c'],1,left,['2'],5,0.05497400000012931,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,45,4,285,585,main,positivefb,-99,average,62,1.1015932999998768,['c'],1,left,['2'],5,0.08152729999983421,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,46,4,286,586,main,positivefb,-99,hard,51,0.9001155999999355,['n'],0,left,['2'],5,0.39590799999996307,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,47,4,287,587,main,positivefb,-99,average,15,0.6837552000001779,['n'],1,right,['1'],6,0.05764080000017202,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,48,4,288,588,main,positivefb,-99,hard,29,1.5341600000001563,['n'],1,right,['3'],4,0.12274109999998473,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,49,4,289,589,main,positivefb,-99,easy,70,0.7348304000001917,['c'],1,left,['1'],6,0.0812473000000864,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,50,4,290,590,main,positivefb,-99,easy,9,0.5999885999999606,['n'],1,right,['1'],6,0.374692800000048,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,51,4,291,591,main,positivefb,-99,easy,72,0.917492399999901,['c'],1,left,['2'],5,0.14774910000005548,,,,,,,3,19,Man,Rechts,2,
,xotask,xotask,dotcolour,52,4,292,592,main,positivefb,-99,hard,53,0.6680490999997346,['c'],1,left,['2'],5,0.08430529999986902,,,,,,,3,19,Man,Rechts,2,
