"sub","task","selfconf","coh","rt","resp","cor","cj","RTconf","block"
11,"dotnumber","highSC","average",1.186,-1,1,5,0.7,5
11,"dotnumber","highSC","average",0.819,-1,1,5,0.346,5
11,"dotnumber","highSC","easy",0.818,-1,1,5,0.439,5
11,"dotnumber","highSC","easy",0.836,1,1,5,0.399,5
11,"dotnumber","highSC","hard",2.27,1,1,5,0.974,5
11,"dotnumber","highSC","hard",1.468,-1,1,4,0.566,5
11,"dotnumber","highSC","hard",1.035,1,1,5,1.931,5
11,"dotnumber","highSC","hard",0.885,1,1,5,0.661,5
11,"dotnumber","highSC","average",0.919,-1,1,5,0.384,5
11,"dotnumber","highSC","average",0.818,-1,1,5,0.587,5
11,"dotnumber","highSC","hard",1.252,-1,0,4,0.348,5
11,"dotnumber","highSC","easy",0.902,1,1,6,0.677,5
11,"dotnumber","highSC","average",0.652,-1,1,5,1.019,5
11,"dotnumber","highSC","average",0.785,1,1,5,0.541,5
11,"dotnumber","highSC","hard",1.169,1,1,5,0.595,5
11,"dotnumber","highSC","easy",0.786,-1,1,4,1.064,5
11,"dotnumber","highSC","easy",0.869,-1,0,5,0.453,5
11,"dotnumber","highSC","average",0.736,1,1,6,1.504,5
11,"dotnumber","highSC","easy",1.602,-1,1,6,0.397,5
11,"dotnumber","highSC","hard",1.069,1,0,5,0.461,5
11,"dotnumber","highSC","easy",0.768,1,1,5,0.327,5
11,"dotnumber","highSC","hard",0.868,1,1,5,0.403,5
11,"dotnumber","highSC","average",0.885,-1,1,5,2.042,5
11,"dotnumber","highSC","hard",1.302,-1,1,5,0.493,5
11,"dotnumber","highSC","hard",1.486,-1,1,4,0.521,5
11,"dotnumber","highSC","hard",1.319,-1,1,4,0.473,5
11,"dotnumber","highSC","average",0.801,-1,1,3,2.513,5
11,"dotnumber","highSC","hard",1.085,-1,1,3,0.826,5
11,"dotnumber","highSC","hard",1.32,1,1,4,1.791,5
11,"dotnumber","highSC","easy",1.602,1,1,4,0.512,5
11,"dotnumber","highSC","hard",1.135,-1,1,4,0.825,5
11,"dotnumber","highSC","hard",0.818,1,1,6,0.338,5
11,"dotnumber","highSC","easy",0.918,-1,1,6,0.587,5
11,"dotnumber","highSC","average",2.07,1,1,4,0.362,5
11,"dotnumber","highSC","average",0.635,-1,1,5,1.806,5
11,"dotnumber","highSC","hard",1.502,-1,0,5,2.578,5
11,"dotnumber","highSC","average",0.785,-1,1,4,0.437,5
11,"dotnumber","highSC","average",1.101,1,1,4,0.37,5
11,"dotnumber","highSC","easy",0.752,1,1,6,1.056,5
11,"dotnumber","highSC","easy",0.618,1,1,6,0.44,5
11,"dotnumber","highSC","easy",0.652,1,1,5,0.328,5
11,"dotnumber","highSC","easy",0.652,-1,1,6,0.396,5
11,"dotnumber","highSC","hard",1.586,-1,0,6,0.487,5
11,"dotnumber","highSC","easy",0.751,1,0,4,0.608,5
11,"dotnumber","highSC","average",0.652,1,1,4,0.921,5
11,"dotnumber","highSC","hard",0.969,1,0,5,0.648,5
11,"dotnumber","highSC","average",0.601,1,1,4,0.657,5
11,"dotnumber","highSC","average",0.585,1,1,4,1.018,5
11,"dotnumber","highSC","average",0.584,1,1,4,0.821,5
11,"dotnumber","highSC","easy",0.668,-1,1,4,0.452,5
11,"dotnumber","highSC","average",0.734,1,0,5,0.383,5
11,"dotnumber","highSC","average",0.584,1,1,5,0.419,5
11,"dotnumber","highSC","easy",1.034,1,1,6,1.332,5
11,"dotnumber","highSC","easy",0.719,1,1,6,0.396,5
11,"dotnumber","highSC","easy",1.369,-1,1,5,7.088,5
11,"dotnumber","highSC","hard",0.753,1,0,5,0.907,5
11,"dotnumber","highSC","easy",1.002,1,1,6,1.162,5
11,"dotnumber","highSC","hard",1.269,1,0,5,0.568,5
11,"dotnumber","highSC","hard",0.702,-1,1,6,0.352,6
11,"dotnumber","highSC","easy",0.551,1,1,6,0.359,6
11,"dotnumber","highSC","hard",0.702,-1,0,5,0.28,6
11,"dotnumber","highSC","easy",0.769,1,1,5,0.97,6
11,"dotnumber","highSC","hard",0.652,-1,0,5,0.435,6
11,"dotnumber","highSC","average",0.684,-1,0,5,1.121,6
11,"dotnumber","highSC","average",0.785,1,1,5,0.767,6
11,"dotnumber","highSC","easy",0.568,1,1,5,0.501,6
11,"dotnumber","highSC","average",0.552,1,1,5,0.453,6
11,"dotnumber","highSC","average",0.619,-1,1,5,0.534,6
11,"dotnumber","highSC","hard",0.786,1,0,5,0.988,6
11,"dotnumber","highSC","hard",0.734,1,0,5,0.721,6
11,"dotnumber","highSC","easy",0.785,-1,1,4,0.752,6
11,"dotnumber","highSC","easy",0.686,1,1,6,2.577,6
11,"dotnumber","highSC","average",0.668,-1,1,5,0.52,6
11,"dotnumber","highSC","average",0.768,1,0,5,0.783,6
11,"dotnumber","highSC","average",0.819,-1,1,5,1.434,6
11,"dotnumber","highSC","easy",0.634,-1,1,5,1.009,6
11,"dotnumber","highSC","hard",0.584,-1,0,5,0.428,6
11,"dotnumber","highSC","easy",0.567,-1,1,5,0.655,6
11,"dotnumber","highSC","hard",0.751,1,1,5,0.498,6
11,"dotnumber","highSC","easy",0.568,1,1,6,0.274,6
11,"dotnumber","highSC","easy",3.739,1,1,5,0.698,6
11,"dotnumber","highSC","average",1.135,-1,0,5,0.332,6
11,"dotnumber","highSC","hard",0.518,1,0,6,0.421,6
11,"dotnumber","highSC","average",0.569,1,0,6,0.264,6
11,"dotnumber","highSC","easy",0.635,-1,1,6,0.288,6
11,"dotnumber","highSC","average",0.686,1,1,6,0.436,6
11,"dotnumber","highSC","hard",0.885,-1,1,4,0.298,6
11,"dotnumber","highSC","average",1.17,1,1,5,0.506,6
11,"dotnumber","highSC","easy",0.651,1,1,5,0.663,6
11,"dotnumber","highSC","hard",0.686,1,0,5,0.332,6
11,"dotnumber","highSC","easy",0.584,-1,1,5,1.314,6
11,"dotnumber","highSC","hard",0.951,1,0,6,0.802,6
11,"dotnumber","highSC","easy",0.651,-1,1,6,0.595,6
11,"dotnumber","highSC","hard",0.785,-1,1,5,0.263,6
11,"dotnumber","highSC","hard",0.802,1,1,4,0.279,6
11,"dotnumber","highSC","hard",1.019,1,1,4,0.319,6
11,"dotnumber","highSC","average",0.785,1,1,4,1.278,6
11,"dotnumber","highSC","average",0.686,-1,1,5,0.313,6
11,"dotnumber","highSC","easy",0.951,1,1,6,0.322,6
11,"dotnumber","highSC","hard",0.685,-1,0,5,0.405,6
11,"dotnumber","highSC","average",0.618,1,1,5,0.712,6
11,"dotnumber","highSC","hard",0.653,-1,1,4,1.516,6
11,"dotnumber","highSC","average",0.752,1,0,5,1.899,6
11,"dotnumber","highSC","hard",0.703,1,1,5,0.973,6
11,"dotnumber","highSC","easy",0.652,-1,1,5,0.886,6
11,"dotnumber","highSC","hard",0.569,1,1,5,0.679,6
11,"dotnumber","highSC","average",0.586,-1,1,5,0.576,6
11,"dotnumber","highSC","average",0.668,1,1,5,0.505,6
11,"dotnumber","highSC","hard",0.552,-1,1,5,0.65,6
11,"dotnumber","highSC","easy",0.502,1,1,5,0.423,6
11,"dotnumber","highSC","easy",0.719,-1,1,6,0.868,6
11,"dotnumber","highSC","average",0.634,-1,1,5,0.387,6
11,"dotnumber","highSC","average",0.535,-1,1,5,0.521,6
11,"dotnumber","highSC","easy",0.818,-1,1,5,1.246,6
11,"dotnumber","highSC","easy",0.703,1,1,5,0.523,6
11,"dotnumber","highSC","easy",0.801,1,1,5,0.145,6
11,"dotnumber","highSC","hard",0.669,1,1,6,0.428,6
11,"dotnumber","highSC","easy",0.652,1,1,6,0.524,6
11,"dotnumber","highSC","easy",0.735,-1,1,6,0.869,6
11,"dotnumber","highSC","easy",0.667,-1,1,5,0.29,6
11,"dotnumber","highSC","average",0.669,1,1,5,0.567,6
11,"dotnumber","highSC","average",0.702,1,1,5,4.847,6
11,"dotnumber","highSC","average",0.518,1,1,5,0.799,6
11,"dotnumber","highSC","easy",0.818,-1,1,5,0.825,6
11,"dotnumber","highSC","hard",0.752,1,1,5,0.533,6
11,"dotnumber","highSC","hard",0.985,1,1,5,1.298,6
11,"dotnumber","highSC","hard",0.836,1,0,4,0.632,6
11,"dotnumber","highSC","hard",0.718,-1,1,4,0.252,6
11,"dotnumber","highSC","average",0.502,-1,1,6,0.985,6
11,"dotnumber","highSC","average",0.634,1,0,6,0.691,6
11,"dotnumber","highSC","hard",0.835,-1,1,5,1.234,7
11,"dotnumber","highSC","average",0.534,-1,1,5,0.693,7
11,"dotnumber","highSC","easy",0.584,1,1,6,0.349,7
11,"dotnumber","highSC","easy",0.568,-1,1,6,0.948,7
11,"dotnumber","highSC","hard",3.438,-1,1,4,0.62,7
11,"dotnumber","highSC","easy",0.485,1,1,6,0.507,7
11,"dotnumber","highSC","average",0.551,-1,1,5,0.3,7
11,"dotnumber","highSC","easy",0.569,-1,1,5,0.149,7
11,"dotnumber","highSC","average",0.536,1,1,5,1.013,7
11,"dotnumber","highSC","average",0.685,1,1,5,0.475,7
11,"dotnumber","highSC","hard",0.802,1,1,5,0.483,7
11,"dotnumber","highSC","average",0.568,-1,1,5,0.516,7
11,"dotnumber","highSC","easy",0.518,1,1,5,0.502,7
11,"dotnumber","highSC","hard",0.568,1,0,5,0.502,7
11,"dotnumber","highSC","easy",0.702,1,1,5,0.545,7
11,"dotnumber","highSC","easy",0.485,1,1,3,0.371,7
11,"dotnumber","highSC","easy",0.518,-1,1,5,0.267,7
11,"dotnumber","highSC","hard",0.651,1,1,5,0.337,7
11,"dotnumber","highSC","average",0.634,-1,1,5,0.293,7
11,"dotnumber","highSC","average",0.868,-1,1,5,0.53,7
11,"dotnumber","highSC","hard",0.902,1,1,3,0.292,7
11,"dotnumber","highSC","hard",0.535,-1,1,4,1.406,7
11,"dotnumber","highSC","easy",0.535,1,1,6,0.603,7
11,"dotnumber","highSC","easy",0.585,-1,1,6,0.439,7
11,"dotnumber","highSC","easy",0.652,1,1,6,0.342,7
11,"dotnumber","highSC","average",0.601,-1,1,5,0.332,7
11,"dotnumber","highSC","average",0.652,1,1,5,0.959,7
11,"dotnumber","highSC","hard",0.969,1,1,4,2.492,7
11,"dotnumber","highSC","average",0.635,1,1,5,1.545,7
11,"dotnumber","highSC","hard",0.902,1,1,5,0.593,7
11,"dotnumber","highSC","easy",0.602,-1,1,5,1.388,7
11,"dotnumber","highSC","hard",0.752,1,1,5,0.689,7
11,"dotnumber","highSC","hard",1.837,1,1,5,0.501,7
11,"dotnumber","highSC","hard",0.434,-1,1,3,0.299,7
11,"dotnumber","highSC","average",1.219,-1,0,5,0.281,7
11,"dotnumber","highSC","easy",0.753,-1,1,5,2.075,7
11,"dotnumber","highSC","hard",0.869,1,0,5,1.631,7
11,"dotnumber","highSC","average",0.685,1,1,5,1.34,7
11,"dotnumber","highSC","average",0.702,-1,1,5,4.245,7
11,"dotnumber","highSC","average",0.769,-1,1,5,0.516,7
11,"dotnumber","highSC","average",0.485,1,1,5,0.359,7
11,"dotnumber","highSC","hard",0.518,-1,0,5,0.447,7
11,"dotnumber","highSC","easy",0.585,1,1,5,0.337,7
11,"dotnumber","highSC","average",0.518,1,1,5,0.363,7
11,"dotnumber","highSC","average",1.17,-1,1,5,0.296,7
11,"dotnumber","highSC","easy",0.552,-1,1,6,0.322,7
11,"dotnumber","highSC","easy",0.619,-1,1,5,0.952,7
11,"dotnumber","highSC","average",0.519,-1,1,5,0.296,7
11,"dotnumber","highSC","easy",0.535,1,1,6,0.418,7
11,"dotnumber","highSC","hard",0.936,1,1,5,0.598,7
11,"dotnumber","highSC","hard",0.485,-1,1,5,0.55,7
11,"dotnumber","highSC","average",0.752,-1,1,6,0.748,7
11,"dotnumber","highSC","average",0.552,-1,1,5,0.675,7
11,"dotnumber","highSC","easy",0.818,-1,1,6,0.29,7
11,"dotnumber","highSC","hard",0.736,1,0,5,0.949,7
11,"dotnumber","highSC","average",0.618,-1,0,5,0.88,7
11,"dotnumber","highSC","easy",0.802,1,1,5,0.92,7
11,"dotnumber","highSC","hard",0.485,1,0,3,0.426,7
11,"dotnumber","highSC","average",0.618,1,1,5,0.604,7
11,"dotnumber","highSC","hard",0.502,1,1,5,0.283,7
11,"dotnumber","highSC","easy",0.452,-1,1,5,0.265,7
11,"dotnumber","highSC","easy",0.619,-1,1,5,0.384,7
11,"dotnumber","highSC","average",0.734,1,1,5,0.51,7
11,"dotnumber","highSC","easy",0.519,-1,1,6,0.273,7
11,"dotnumber","highSC","hard",0.652,1,1,6,0.471,7
11,"dotnumber","highSC","hard",0.618,-1,1,5,0.342,7
11,"dotnumber","highSC","hard",0.568,1,0,5,0.333,7
11,"dotnumber","highSC","easy",0.668,1,1,5,0.385,7
11,"dotnumber","highSC","hard",0.819,-1,0,4,1.083,7
11,"dotnumber","highSC","average",1.169,-1,0,5,1.499,7
11,"dotnumber","highSC","easy",0.719,1,1,6,0.332,7
11,"dotnumber","highSC","hard",1.871,1,0,5,0.27,7
11,"xotask","mediumSC","hard",0.969,1,0,6,0.332,5
11,"xotask","mediumSC","average",0.968,-1,0,3,0.29,5
11,"xotask","mediumSC","hard",0.669,1,1,5,0.263,5
11,"xotask","mediumSC","average",1.053,1,1,5,0.236,5
11,"xotask","mediumSC","hard",0.652,1,1,4,0.275,5
11,"xotask","mediumSC","easy",0.668,1,1,6,0.376,5
11,"xotask","mediumSC","hard",1.403,1,1,4,0.315,5
11,"xotask","mediumSC","average",0.618,1,1,5,0.304,5
11,"xotask","mediumSC","easy",1.753,-1,0,3,0.471,5
11,"xotask","mediumSC","average",1.302,1,1,5,1.77,5
11,"xotask","mediumSC","average",0.802,1,1,5,0.269,5
11,"xotask","mediumSC","average",0.702,1,1,5,0.304,5
11,"xotask","mediumSC","hard",0.752,-1,1,5,0.369,5
11,"xotask","mediumSC","average",0.702,-1,1,6,0.256,5
11,"xotask","mediumSC","average",0.735,-1,1,6,0.243,5
11,"xotask","mediumSC","average",0.569,-1,1,6,0.334,5
11,"xotask","mediumSC","average",0.585,-1,1,5,0.404,5
11,"xotask","mediumSC","easy",0.702,1,1,5,0.29,5
11,"xotask","mediumSC","average",0.634,1,1,5,0.215,5
11,"xotask","mediumSC","average",0.584,-1,1,4,0.322,5
11,"xotask","mediumSC","easy",0.636,-1,0,2,0.694,5
11,"xotask","mediumSC","hard",0.819,1,1,5,0.212,5
11,"xotask","mediumSC","easy",0.652,1,1,6,0.124,5
11,"xotask","mediumSC","average",0.635,1,1,5,0.232,5
11,"xotask","mediumSC","easy",0.618,-1,1,5,0.497,5
11,"xotask","mediumSC","average",0.587,-1,1,6,0.272,5
11,"xotask","mediumSC","hard",0.652,1,0,5,0.246,5
11,"xotask","mediumSC","average",0.551,1,1,5,0.24,5
11,"xotask","mediumSC","easy",0.535,1,1,5,0.252,5
11,"xotask","mediumSC","easy",0.634,-1,1,6,0.867,5
11,"xotask","mediumSC","average",0.652,-1,1,6,0.208,5
11,"xotask","mediumSC","average",0.585,1,1,5,0.284,5
11,"xotask","mediumSC","hard",0.651,-1,0,4,0.225,5
11,"xotask","mediumSC","hard",0.585,-1,1,4,0.219,5
11,"xotask","mediumSC","hard",0.535,-1,1,5,0.184,5
11,"xotask","mediumSC","hard",0.651,1,1,3,0.273,5
11,"xotask","mediumSC","average",0.702,-1,1,4,0.309,5
11,"xotask","mediumSC","average",0.785,1,1,5,0.227,5
11,"xotask","mediumSC","average",0.802,-1,1,5,0.469,5
11,"xotask","mediumSC","easy",0.668,1,1,5,0.242,5
11,"xotask","mediumSC","easy",0.735,1,1,5,0.246,5
11,"xotask","mediumSC","hard",0.635,1,0,4,0.221,5
11,"xotask","mediumSC","easy",0.619,-1,1,6,0.438,5
11,"xotask","mediumSC","easy",0.752,-1,1,6,0.289,5
11,"xotask","mediumSC","hard",1.236,-1,1,5,0.27,5
11,"xotask","mediumSC","easy",0.601,-1,1,6,0.294,5
11,"xotask","mediumSC","easy",0.552,-1,1,6,0.271,5
11,"xotask","mediumSC","average",0.636,-1,1,5,0.277,5
11,"xotask","mediumSC","hard",0.518,-1,1,5,0.177,5
11,"xotask","mediumSC","hard",0.685,-1,1,5,0.217,5
11,"xotask","mediumSC","easy",1.119,1,1,6,0.302,5
11,"xotask","mediumSC","average",0.852,1,1,5,1.77,5
11,"xotask","mediumSC","easy",0.752,1,0,2,0.814,5
11,"xotask","mediumSC","hard",0.618,1,1,5,1.471,5
11,"xotask","mediumSC","average",1.553,1,0,4,0.559,5
11,"xotask","mediumSC","easy",0.952,-1,1,5,1.164,5
11,"xotask","mediumSC","hard",0.853,-1,1,5,0.549,5
11,"xotask","mediumSC","easy",0.702,-1,1,5,0.269,5
11,"xotask","mediumSC","hard",0.885,1,1,5,0.265,5
11,"xotask","mediumSC","average",0.702,-1,1,5,0.237,5
11,"xotask","mediumSC","hard",0.785,1,0,3,0.238,5
11,"xotask","mediumSC","hard",2.62,1,1,5,0.229,5
11,"xotask","mediumSC","easy",0.701,-1,1,6,0.218,5
11,"xotask","mediumSC","hard",0.585,1,1,5,0.324,5
11,"xotask","mediumSC","hard",0.569,-1,1,4,0.284,5
11,"xotask","mediumSC","easy",0.634,-1,1,5,0.257,5
11,"xotask","mediumSC","easy",0.652,1,1,6,0.28,5
11,"xotask","mediumSC","hard",0.786,1,1,5,0.263,5
11,"xotask","mediumSC","hard",0.568,1,1,5,0.288,5
11,"xotask","mediumSC","easy",0.468,1,1,6,1.037,5
11,"xotask","mediumSC","easy",0.802,-1,1,5,0.205,5
11,"xotask","mediumSC","easy",0.668,1,1,6,0.213,5
11,"xotask","mediumSC","easy",1.635,-1,1,6,1.338,6
11,"xotask","mediumSC","hard",0.752,1,1,5,0.496,6
11,"xotask","mediumSC","easy",0.635,1,0,4,0.285,6
11,"xotask","mediumSC","average",0.651,1,1,5,0.242,6
11,"xotask","mediumSC","average",0.535,-1,1,6,0.366,6
11,"xotask","mediumSC","hard",0.919,-1,1,5,0.245,6
11,"xotask","mediumSC","hard",0.652,1,1,5,0.284,6
11,"xotask","mediumSC","easy",0.869,1,1,5,0.216,6
11,"xotask","mediumSC","average",0.634,-1,0,3,0.641,6
11,"xotask","mediumSC","average",0.886,-1,1,5,0.238,6
11,"xotask","mediumSC","hard",0.835,1,1,4,0.285,6
11,"xotask","mediumSC","average",1.102,1,1,5,0.24,6
11,"xotask","mediumSC","hard",0.719,1,1,5,0.196,6
11,"xotask","mediumSC","average",0.568,-1,1,5,0.592,6
11,"xotask","mediumSC","hard",0.635,1,0,4,0.314,6
11,"xotask","mediumSC","hard",0.602,-1,0,5,0.256,6
11,"xotask","mediumSC","hard",1.335,-1,1,5,0.298,6
11,"xotask","mediumSC","easy",3.838,1,1,4,0.316,6
11,"xotask","mediumSC","average",0.652,1,1,4,0.303,6
11,"xotask","mediumSC","average",0.619,-1,1,4,0.214,6
11,"xotask","mediumSC","easy",0.619,-1,1,4,0.254,6
11,"xotask","mediumSC","hard",0.902,-1,1,4,0.235,6
11,"xotask","mediumSC","average",0.634,-1,1,4,0.162,6
11,"xotask","mediumSC","hard",1.57,1,1,5,0.295,6
11,"xotask","mediumSC","average",0.668,1,1,5,0.283,6
11,"xotask","mediumSC","easy",0.869,1,0,3,0.279,6
11,"xotask","mediumSC","average",1.454,1,1,4,0.331,6
11,"xotask","mediumSC","easy",2.036,1,1,4,0.278,6
11,"xotask","mediumSC","hard",1.386,-1,1,4,4.141,6
11,"xotask","mediumSC","easy",0.785,1,1,6,0.272,6
11,"xotask","mediumSC","easy",1.002,-1,1,6,0.295,6
11,"xotask","mediumSC","hard",1.402,1,1,5,0.269,6
11,"xotask","mediumSC","hard",0.736,1,0,3,0.415,6
11,"xotask","mediumSC","hard",1.053,-1,1,5,0.239,6
11,"xotask","mediumSC","hard",1.336,-1,0,5,0.89,6
11,"xotask","mediumSC","easy",2.654,1,1,5,0.292,6
11,"xotask","mediumSC","average",0.685,-1,1,5,0.28,6
11,"xotask","mediumSC","easy",0.702,-1,1,5,0.267,6
11,"xotask","mediumSC","hard",1.169,1,0,4,1.164,6
11,"xotask","mediumSC","easy",0.719,-1,0,1,0.346,6
11,"xotask","mediumSC","average",0.886,1,1,5,0.223,6
11,"xotask","mediumSC","easy",0.802,-1,1,5,0.257,6
11,"xotask","mediumSC","average",0.919,1,1,5,0.204,6
11,"xotask","mediumSC","hard",1.436,-1,1,5,0.293,6
11,"xotask","mediumSC","hard",0.969,1,0,3,0.285,6
11,"xotask","mediumSC","easy",0.986,-1,1,6,0.756,6
11,"xotask","mediumSC","easy",0.768,-1,1,6,0.433,6
11,"xotask","mediumSC","hard",1.353,1,1,4,0.515,6
11,"xotask","mediumSC","hard",1.019,-1,0,4,0.624,6
11,"xotask","mediumSC","easy",1.269,1,1,5,2.318,6
11,"xotask","mediumSC","average",1.102,-1,1,5,0.781,6
11,"xotask","mediumSC","easy",0.67,-1,1,6,0.205,6
11,"xotask","mediumSC","easy",0.735,1,1,6,0.163,6
11,"xotask","mediumSC","hard",0.635,-1,1,5,0.253,6
11,"xotask","mediumSC","hard",0.719,-1,0,5,0.241,6
11,"xotask","mediumSC","easy",0.568,1,1,6,0.251,6
11,"xotask","mediumSC","easy",0.635,1,1,6,0.306,6
11,"xotask","mediumSC","average",0.902,-1,1,6,0.348,6
11,"xotask","mediumSC","easy",0.736,1,1,6,0.572,6
11,"xotask","mediumSC","hard",0.768,-1,0,6,0.4,6
11,"xotask","mediumSC","average",1.153,1,1,5,0.444,6
11,"xotask","mediumSC","easy",0.985,-1,1,4,1.613,6
11,"xotask","mediumSC","average",1.302,-1,0,2,0.545,6
11,"xotask","mediumSC","easy",0.785,1,1,6,0.854,6
11,"xotask","mediumSC","average",1.453,1,1,4,1.795,6
11,"xotask","mediumSC","average",1.635,-1,0,3,0.403,6
11,"xotask","mediumSC","easy",0.836,-1,1,6,0.251,6
11,"xotask","mediumSC","average",0.884,1,0,5,0.312,6
11,"xotask","mediumSC","average",1.652,-1,1,4,1.059,6
11,"xotask","mediumSC","average",0.784,-1,1,4,0.291,6
11,"xotask","mediumSC","average",0.602,-1,1,4,0.298,6
11,"xotask","mediumSC","easy",0.885,-1,1,6,0.563,7
11,"xotask","mediumSC","easy",0.802,1,1,6,0.342,7
11,"xotask","mediumSC","easy",0.568,1,1,6,0.364,7
11,"xotask","mediumSC","hard",0.769,1,1,4,0.249,7
11,"xotask","mediumSC","easy",0.535,1,1,6,0.229,7
11,"xotask","mediumSC","hard",0.601,1,1,5,0.894,7
11,"xotask","mediumSC","average",1.186,1,1,5,0.292,7
11,"xotask","mediumSC","easy",2.654,1,1,4,0.264,7
11,"xotask","mediumSC","hard",0.701,-1,1,5,0.251,7
11,"xotask","mediumSC","hard",0.702,1,1,4,0.224,7
11,"xotask","mediumSC","hard",0.802,-1,1,5,1.057,7
11,"xotask","mediumSC","hard",0.667,1,0,2,0.38,7
11,"xotask","mediumSC","easy",1.003,-1,1,5,1.39,7
11,"xotask","mediumSC","easy",0.885,1,1,6,0.541,7
11,"xotask","mediumSC","average",1.336,1,1,5,0.268,7
11,"xotask","mediumSC","average",1.119,-1,1,5,0.27,7
11,"xotask","mediumSC","easy",0.585,-1,1,6,0.247,7
11,"xotask","mediumSC","average",0.635,1,1,6,0.238,7
11,"xotask","mediumSC","average",0.952,-1,1,6,0.281,7
11,"xotask","mediumSC","average",0.968,-1,1,6,0.913,7
11,"xotask","mediumSC","average",1.336,-1,1,5,0.688,7
11,"xotask","mediumSC","hard",0.718,-1,1,5,0.29,7
11,"xotask","mediumSC","average",0.735,1,1,5,0.276,7
11,"xotask","mediumSC","average",0.886,-1,0,2,0.239,7
11,"xotask","mediumSC","easy",0.802,1,1,5,0.241,7
11,"xotask","mediumSC","hard",1.303,-1,0,5,0.206,7
11,"xotask","mediumSC","average",1.086,1,1,5,0.58,7
11,"xotask","mediumSC","easy",1.37,-1,1,5,0.287,7
11,"xotask","mediumSC","average",0.969,-1,1,5,0.711,7
11,"xotask","mediumSC","hard",0.902,-1,1,5,0.337,7
11,"xotask","mediumSC","average",1.035,-1,1,5,0.26,7
11,"xotask","mediumSC","average",0.952,-1,1,5,0.239,7
11,"xotask","mediumSC","hard",0.468,1,1,4,1.117,7
11,"xotask","mediumSC","easy",0.735,-1,1,5,0.924,7
11,"xotask","mediumSC","easy",0.784,-1,1,5,0.338,7
11,"xotask","mediumSC","average",1.386,-1,1,5,0.279,7
11,"xotask","mediumSC","average",0.685,-1,1,4,0.331,7
11,"xotask","mediumSC","hard",0.669,1,1,5,0.333,7
11,"xotask","mediumSC","average",1.72,1,1,5,0.309,7
11,"xotask","mediumSC","hard",0.852,1,1,5,0.305,7
11,"xotask","mediumSC","easy",1.903,1,1,5,0.338,7
11,"xotask","mediumSC","easy",0.751,-1,1,5,1.425,7
11,"xotask","mediumSC","average",0.785,-1,1,5,0.354,7
11,"xotask","mediumSC","hard",1.069,1,0,3,0.483,7
11,"xotask","mediumSC","hard",0.785,-1,1,4,0.715,7
11,"xotask","mediumSC","average",0.618,-1,0,3,0.383,7
11,"xotask","mediumSC","average",0.853,-1,1,5,0.296,7
11,"xotask","mediumSC","hard",1.136,1,1,4,0.872,7
11,"xotask","mediumSC","hard",0.585,-1,1,4,0.265,7
11,"xotask","mediumSC","average",0.934,1,1,4,0.275,7
11,"xotask","mediumSC","easy",0.636,1,0,1,0.329,7
11,"xotask","mediumSC","average",0.902,1,1,5,2.93,7
11,"xotask","mediumSC","hard",1.769,1,1,5,0.269,7
11,"xotask","mediumSC","easy",0.753,-1,1,6,0.399,7
11,"xotask","mediumSC","easy",0.768,1,1,6,0.266,7
11,"xotask","mediumSC","easy",1.002,-1,1,6,0.578,7
11,"xotask","mediumSC","hard",0.818,1,1,5,0.308,7
11,"xotask","mediumSC","average",0.935,1,1,6,0.605,7
11,"xotask","mediumSC","easy",0.802,-1,1,6,0.735,7
11,"xotask","mediumSC","easy",0.802,-1,1,6,3.932,7
11,"xotask","mediumSC","easy",1.153,-1,0,5,0.486,7
11,"xotask","mediumSC","hard",0.969,-1,1,4,0.342,7
11,"xotask","mediumSC","hard",1.502,1,1,5,0.791,7
11,"xotask","mediumSC","average",1.72,1,1,5,0.347,7
11,"xotask","mediumSC","hard",0.918,-1,0,5,0.339,7
11,"xotask","mediumSC","easy",1.535,1,1,3,0.338,7
11,"xotask","mediumSC","average",0.752,1,0,5,0.385,7
11,"xotask","mediumSC","hard",0.852,1,0,5,0.313,7
11,"xotask","mediumSC","hard",0.736,-1,1,5,0.25,7
11,"xotask","mediumSC","easy",0.634,1,1,5,0.385,7
11,"xotask","mediumSC","hard",0.752,1,0,5,0.317,7
11,"dotcolour","lowSC","hard",0.969,-1,1,5,0.316,5
11,"dotcolour","lowSC","easy",0.6,1,1,6,0.258,5
11,"dotcolour","lowSC","hard",1.018,-1,0,5,0.249,5
11,"dotcolour","lowSC","easy",0.618,1,1,6,0.241,5
11,"dotcolour","lowSC","easy",0.535,-1,1,6,0.285,5
11,"dotcolour","lowSC","hard",0.751,1,1,4,0.238,5
11,"dotcolour","lowSC","easy",0.619,1,1,6,0.278,5
11,"dotcolour","lowSC","average",0.751,-1,1,5,0.248,5
11,"dotcolour","lowSC","average",0.652,-1,1,5,0.031,5
11,"dotcolour","lowSC","average",0.702,-1,1,5,0.204,5
11,"dotcolour","lowSC","average",0.502,-1,1,5,0.25,5
11,"dotcolour","lowSC","easy",0.518,-1,1,6,0.182,5
11,"dotcolour","lowSC","hard",0.502,-1,1,5,0.23,5
11,"dotcolour","lowSC","easy",0.635,-1,1,5,0.158,5
11,"dotcolour","lowSC","easy",0.617,-1,1,6,0.329,5
11,"dotcolour","lowSC","average",0.736,1,1,5,0.266,5
11,"dotcolour","lowSC","easy",0.551,1,1,5,0.228,5
